Sample	Genome	Coverage	Bases
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	0	7208882
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	1	396055
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	2	139052
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	3	69995
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	4	46482
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	5	31862
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	6	23632
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	7	17404
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	8	15011
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	9	12564
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	10	10494
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	11	9202
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	12	7578
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	13	6622
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	14	6175
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	15	5310
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	16	4453
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	17	4416
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	18	3651
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	19	3227
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	20	2806
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	21	2632
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	22	2520
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	23	2465
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	24	2108
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	25	1943
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	26	1931
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	27	1886
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	28	1706
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	29	1546
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	30	1751
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	31	1506
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	32	1339
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	33	1381
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	34	1104
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	35	1130
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	36	1050
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	37	903
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	38	875
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	39	893
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	40	841
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	41	877
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	42	821
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	43	635
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	44	715
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	45	718
7091_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	46	582
