Sample	Genome	Coverage	Bases
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	0	6252417
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	1	930219
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	2	326644
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	3	151786
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	4	85408
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	5	52273
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	6	39695
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	7	31013
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	8	23047
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	9	18691
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	10	15642
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	11	13070
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	12	11598
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	13	9111
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	14	8114
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	15	7136
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	16	6811
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	17	6199
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	18	5506
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	19	4946
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	20	4481
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	21	4172
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	22	4010
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	23	3181
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	24	3224
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	25	2906
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	26	2470
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	27	2402
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	28	2177
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	29	1978
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	30	2114
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	31	1819
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	32	1909
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	33	1939
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	34	1637
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	35	1567
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	36	1581
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	37	1502
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	38	1472
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	39	1340
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	40	1287
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	41	1244
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	42	1096
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	43	973
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	44	953
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	45	883
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	46	812
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	47	822
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	48	822
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	49	815
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	50	695
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	51	687
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	52	702
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	53	641
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	54	551
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	55	470
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	56	456
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	57	519
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	58	530
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	59	504
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	60	424
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	61	436
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	62	491
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	63	447
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	64	368
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	65	393
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	66	370
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	67	336
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	68	312
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	69	379
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	70	425
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	71	335
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	72	294
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	73	275
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	74	295
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	75	292
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	76	273
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	77	316
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	78	279
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	79	271
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	80	299
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	81	235
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	82	197
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	83	211
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	84	268
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	85	201
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	86	226
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	87	235
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	88	248
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	89	247
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	90	189
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	91	168
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	92	135
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	93	154
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	94	148
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	95	214
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	96	210
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	97	157
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	98	189
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	99	176
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	100	136
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	101	123
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	102	149
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	103	113
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	104	126
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	105	133
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	106	101
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	107	101
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	108	105
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	109	109
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	110	111
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	111	104
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	112	111
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	113	97
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	114	91
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	115	120
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	116	77
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	117	156
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	118	79
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	119	104
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	120	98
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	121	85
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	122	72
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	123	55
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	124	87
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	125	82
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	126	99
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	127	80
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	128	79
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	129	94
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	130	72
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	131	91
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	132	91
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	133	97
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	134	65
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	135	60
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	136	57
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	137	50
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	138	69
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	139	99
7081_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	140	80
