Sample	Genome	Coverage	Bases
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	0	6355405
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	1	934557
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	2	335393
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	3	134563
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	4	69411
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	5	44541
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	6	29756
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	7	21713
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	8	16884
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	9	13985
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	10	11967
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	11	9911
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	12	8440
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	13	7482
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	14	6349
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	15	5662
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	16	4863
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	17	4522
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	18	4557
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	19	3733
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	20	3473
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	21	3131
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	22	2829
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	23	2580
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	24	2340
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	25	2101
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	26	1800
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	27	1832
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	28	1687
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	29	1484
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	30	1673
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	31	1399
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	32	1335
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	33	1159
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	34	1084
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	35	1109
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	36	983
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	37	1049
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	38	938
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	39	785
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	40	744
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	41	794
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	42	662
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	43	752
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	44	668
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	45	638
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	46	620
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	47	510
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	48	578
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	49	532
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	50	510
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	51	460
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	52	436
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	53	400
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	54	338
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	55	279
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	56	264
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	57	339
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	58	241
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	59	244
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	60	255
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	61	289
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	62	226
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	63	231
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	64	235
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	65	235
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	66	230
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	67	186
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	68	215
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	69	201
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	70	163
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	71	202
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	72	165
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	73	175
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	74	164
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	75	178
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	76	208
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	77	197
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	78	219
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	79	191
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	80	191
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	81	118
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	82	119
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	83	130
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	84	165
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	85	113
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	86	133
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	87	143
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	88	162
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	89	135
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	90	150
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	91	96
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	92	95
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	93	107
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	94	88
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	95	104
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	96	107
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	97	135
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	98	145
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	99	132
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	100	103
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	101	98
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	102	105
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	103	103
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	104	85
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	105	88
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	106	130
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	107	118
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	108	70
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	109	115
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	110	63
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	111	65
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	112	43
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	113	75
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	114	61
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	115	68
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	116	35
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	117	39
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	118	50
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	119	38
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	120	77
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	121	78
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	122	57
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	123	68
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	124	73
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	125	52
7035_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	126	48
