Sample	Genome	Coverage	Bases
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	0	976640
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	1	528197
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	2	462285
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	3	373261
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	4	270782
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	5	178668
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	6	114047
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	7	71266
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	8	46246
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	9	32928
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	10	23963
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	11	17165
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	12	13992
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	13	10873
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	14	9418
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	15	8222
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	16	6896
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	17	6233
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	18	5312
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	19	4693
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	20	4214
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	21	3943
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	22	3039
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	23	2809
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	24	2407
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	25	2058
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	26	1909
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	27	1697
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	28	1533
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	29	1427
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	30	1199
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	31	846
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	32	829
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	33	626
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	34	673
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	35	777
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	36	630
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	37	647
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	38	454
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	39	413
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	40	332
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	41	267
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	42	223
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	43	171
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	44	209
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	45	231
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	46	260
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	47	136
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	48	172
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	49	141
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	50	106
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	51	118
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	52	129
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	53	174
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	54	146
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	55	124
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	56	84
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	57	135
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	58	102
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	59	116
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	60	95
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	61	116
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	62	110
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	63	94
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	64	97
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	65	54
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	66	66
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	67	72
12819_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	68	77
