Sample	Genome	Coverage	Bases
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	0	1158014
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	1	585252
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	2	497096
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	3	352218
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	4	217589
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	5	123712
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	6	71516
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	7	45777
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	8	29925
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	9	20815
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	10	16593
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	11	12467
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	12	9823
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	13	8199
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	14	6659
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	15	5559
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	16	4461
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	17	3780
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	18	3199
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	19	2859
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	20	2534
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	21	2064
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	22	2186
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	23	1767
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	24	1566
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	25	1402
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	26	1153
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	27	1166
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	28	937
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	29	640
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	30	718
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	31	520
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	32	484
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	33	416
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	34	429
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	35	347
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	36	292
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	37	279
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	38	254
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	39	234
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	40	267
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	41	203
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	42	183
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	43	129
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	44	174
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	45	159
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	46	160
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	47	135
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	48	88
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	49	131
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	50	87
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	51	133
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	52	114
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	53	97
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	54	83
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	55	78
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	56	74
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	57	91
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	58	76
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	59	49
12830_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	60	105
