Sample	Genome	Coverage	Bases
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	0	1507059
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	1	559750
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	2	392120
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	3	259055
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	4	166999
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	5	112125
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	6	67299
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	7	43622
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	8	26743
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	9	17523
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	10	11944
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	11	7827
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	12	5708
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	13	4373
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	14	3029
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	15	2091
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	16	1624
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	17	1455
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	18	999
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	19	940
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	20	763
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	21	599
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	22	595
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	23	415
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	24	364
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	25	343
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	26	290
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	27	405
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	28	308
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	29	231
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	30	138
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	31	132
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	32	149
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	33	146
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	34	170
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	35	139
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	36	149
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	37	126
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	38	90
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	39	100
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	40	114
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	41	74
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	42	55
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	43	72
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	44	38
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	45	33
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	46	52
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	47	72
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	48	72
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	49	81
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	50	46
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	51	58
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	52	70
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	53	70
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	54	44
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	55	7
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	56	23
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	57	25
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	58	25
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	59	25
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	60	11
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	61	34
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	62	42
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	63	49
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	64	38
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	65	39
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	66	21
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	67	30
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	68	18
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	69	22
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	70	12
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	71	16
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	72	17
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	73	24
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	74	38
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	75	39
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	76	25
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	77	9
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	78	17
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	79	20
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	80	22
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	81	32
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	82	15
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	83	17
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	84	17
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	85	34
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	86	11
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	87	16
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	88	20
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	89	24
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	90	34
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	91	29
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	92	26
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	93	17
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	94	23
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	95	12
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	96	14
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	97	15
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	98	16
401640_HL7J5DSX3-1_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	99	3
