Sample	Genome	Coverage	Bases
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	0	5149495
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	1	363010
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	2	94452
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	3	43232
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	4	27615
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	5	18136
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	6	15247
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	7	11446
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	8	8943
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	9	7740
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	10	6163
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	11	5827
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	12	5103
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	13	4601
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	14	3775
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	15	3310
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	16	3319
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	17	3063
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	18	2573
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	19	2250
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	20	2321
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	21	1992
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	22	1700
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	23	1860
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	24	1813
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	25	1482
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	26	1477
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	27	1398
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	28	1345
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	29	1349
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	30	1198
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	31	1132
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	32	1000
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	33	1110
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	34	974
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	35	988
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	36	881
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	37	698
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	38	773
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	39	875
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	40	815
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	41	851
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	42	658
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	43	736
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	44	551
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	45	502
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	46	510
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	47	509
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	48	407
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	49	505
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	50	488
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	51	430
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	52	484
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	53	397
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	54	459
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	55	358
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	56	386
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	57	289
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	58	442
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	59	282
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	60	299
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	61	289
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	62	283
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	63	292
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	64	266
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	65	276
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	66	229
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	67	249
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	68	187
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	69	229
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	70	203
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	71	201
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	72	162
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	73	162
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	74	213
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	75	169
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	76	180
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	77	122
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	78	151
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	79	124
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	80	163
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	81	165
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	82	150
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	83	139
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	84	147
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	85	97
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	86	105
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	87	119
7069_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	88	150
