Sample	Genome	Coverage	Bases
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	0	2307252
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	1	550685
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	2	197119
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	3	75859
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	4	30722
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	5	14395
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	6	7551
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	7	4264
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	8	3142
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	9	2051
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	10	1268
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	11	833
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	12	636
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	13	564
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	14	515
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	15	464
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	16	304
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	17	376
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	18	220
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	19	216
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	20	106
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	21	83
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	22	94
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	23	72
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	24	159
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	25	99
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	26	98
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	27	94
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	28	45
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	29	47
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	30	81
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	31	28
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	32	36
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	33	70
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	34	43
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	35	23
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	36	33
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	37	35
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	38	37
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	39	55
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	40	31
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	41	54
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	42	39
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	43	26
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	44	33
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	45	26
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	46	28
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	47	24
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	48	17
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	49	16
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	50	24
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	51	16
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	52	18
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	53	28
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	54	14
9576_combined_R1p.fastq.gz	GCA_013372845.1_ASM1337284v1_genomic	55	11
